date,temperature,rainfall,humidity,month
2009-01-02,15.9,0.4,35.0,1
2009-01-03,20.0,0.0,26.0,1
2009-01-04,27.1,0.0,14.0,1
2009-01-05,28.3,0.0,12.0,1
2009-01-06,29.9,0.0,30.0,1
2009-01-07,18.0,0.0,64.0,1
2009-01-08,16.9,0.0,36.0,1
2009-01-09,19.6,0.0,32.0,1
2009-01-10,24.9,0.0,16.0,1
2009-01-11,25.1,0.0,19.0,1
2009-01-12,24.2,0.0,30.0,1
2009-01-13,33.1,0.0,13.0,1
2009-01-14,32.7,0.0,25.0,1
2009-01-15,21.8,0.0,33.0,1
2009-01-16,16.3,0.0,43.0,1
2009-01-17,20.2,0.0,32.0,1
2009-01-18,28.0,0.0,13.0,1
2009-01-19,32.5,0.0,8.0,1
2009-01-20,31.0,0.0,18.0,1
2009-01-21,29.9,0.0,17.0,1
2009-01-22,27.0,0.0,28.0,1
2009-01-23,24.8,0.0,18.0,1
2009-01-24,20.2,0.0,33.0,1
2009-01-25,28.1,0.0,7.0,1
2009-01-26,26.2,0.2,30.0,1
2009-01-27,34.5,0.0,11.0,1
2009-01-28,39.1,0.0,8.0,1
2009-01-29,39.9,0.0,12.0,1
2009-01-30,39.0,0.0,9.0,1
2009-01-31,34.2,0.0,31.0,1
2009-02-01,32.7,0.0,25.0,2
2009-02-02,31.0,0.0,36.0,2
2009-02-03,24.9,0.0,51.0,2
2009-02-04,33.0,0.0,11.0,2
2009-02-05,30.9,0.0,30.0,2
2009-02-06,35.0,0.0,16.0,2
2009-02-07,43.1,0.0,6.0,2
2009-02-08,19.9,0.0,37.0,2
2009-02-09,18.2,1.2,37.0,2
2009-02-10,14.3,0.0,49.0,2
2009-02-11,15.5,0.0,42.0,2
2009-02-12,19.4,0.0,36.0,2
2009-02-13,23.2,0.0,25.0,2
2009-02-14,25.9,0.0,24.0,2
2009-02-15,21.7,0.0,47.0,2
2009-02-16,27.1,0.0,26.0,2
2009-02-17,26.1,0.0,26.0,2
2009-02-18,27.9,0.0,22.0,2
2009-02-19,29.5,0.0,17.0,2
2009-02-20,19.5,0.0,48.0,2
2009-02-21,21.9,0.0,38.0,2
2009-02-22,27.0,0.2,28.0,2
2009-02-23,30.5,0.0,14.0,2
2009-02-24,17.9,0.0,31.0,2
2009-02-25,20.3,0.0,47.0,2
2009-02-26,28.9,0.0,20.0,2
2009-02-27,30.2,0.0,17.0,2
2009-02-28,21.3,0.8,36.0,2
2009-03-01,17.0,0.0,59.0,3
2009-03-02,24.7,0.0,22.0,3
2009-03-03,27.2,0.8,33.0,3
2009-03-04,13.2,2.0,63.0,3
2009-03-05,14.6,2.8,74.0,3
2009-03-06,15.2,2.0,57.0,3
2009-03-07,16.8,0.0,56.0,3
2009-03-08,16.5,0.0,56.0,3
2009-03-09,25.1,0.0,30.0,3
2009-03-10,25.1,0.0,46.0,3
2009-03-11,27.0,0.8,31.0,3
2009-03-12,22.2,3.0,66.0,3
2009-03-13,24.7,0.2,42.0,3
2009-03-14,14.8,2.4,79.0,3
2009-03-15,14.3,16.4,57.0,3
2009-03-16,14.6,1.0,73.0,3
2009-03-17,15.9,2.8,57.0,3
2009-03-18,22.1,0.0,22.0,3
2009-03-19,29.1,0.0,19.0,3
2009-03-20,28.7,0.0,26.0,3
2009-03-21,31.5,0.0,12.0,3
2009-03-22,20.5,0.0,59.0,3
2009-03-23,18.5,0.0,47.0,3
2009-03-24,20.3,0.0,25.0,3
2009-03-25,20.2,5.8,60.0,3
2009-03-26,20.3,0.2,45.0,3
2009-03-27,18.0,0.0,42.0,3
2009-03-28,25.1,0.0,8.0,3
2009-03-29,26.6,0.0,17.0,3
2009-03-30,22.9,0.0,45.0,3
2009-03-31,26.4,0.0,30.0,3
2009-04-01,26.9,0.0,29.0,4
2009-04-02,26.6,0.0,36.0,4
2009-04-03,13.5,0.0,91.0,4
2009-04-04,13.6,4.2,53.0,4
2009-04-05,12.5,0.0,88.0,4
2009-04-06,12.5,0.2,53.0,4
2009-04-07,15.0,0.0,63.0,4
2009-04-08,18.4,2.4,51.0,4
2009-04-09,22.1,0.2,28.0,4
2009-04-10,19.1,0.0,47.0,4
2009-04-11,21.5,0.0,25.0,4
2009-04-12,20.9,0.0,28.0,4
2009-04-13,23.2,0.0,23.0,4
2009-04-14,24.2,0.0,21.0,4
2009-04-15,10.5,1.6,66.0,4
2009-04-16,15.7,0.4,48.0,4
2009-04-17,17.0,0.2,54.0,4
2009-04-18,16.0,0.0,63.0,4
2009-04-19,15.9,0.0,60.0,4
2009-04-20,20.7,0.0,36.0,4
2009-04-21,20.1,0.0,32.0,4
2009-04-22,20.3,0.0,33.0,4
2009-04-23,18.9,0.0,39.0,4
2009-04-24,14.3,2.0,98.0,4
2009-04-25,13.7,3.6,73.0,4
2009-04-26,7.8,10.2,85.0,4
2009-04-27,9.7,3.4,69.0,4
2009-04-28,8.7,4.6,60.0,4
2009-04-29,9.6,0.0,58.0,4
2009-04-30,13.3,0.0,41.0,4
2009-05-01,10.5,0.0,87.0,5
2009-05-02,14.4,0.2,50.0,5
2009-05-03,14.8,0.2,58.0,5
2009-05-04,14.7,0.0,72.0,5
2009-05-05,15.6,0.0,46.0,5
2009-05-06,11.6,0.0,72.0,5
2009-05-07,14.9,0.4,57.0,5
2009-05-08,12.0,0.2,88.0,5
2009-05-09,13.7,0.0,74.0,5
2009-05-10,13.6,0.0,62.0,5
2009-05-11,15.2,0.4,58.0,5
2009-05-12,12.4,0.0,62.0,5
2009-05-13,13.1,0.6,58.0,5
2009-05-14,11.9,0.4,74.0,5
2009-05-15,14.1,0.0,87.0,5
2009-05-16,10.8,3.2,68.0,5
2009-05-17,12.5,1.6,76.0,5
2009-05-18,16.6,0.2,42.0,5
2009-05-19,16.8,0.0,52.0,5
2009-05-20,17.9,0.0,48.0,5
2009-05-21,17.4,0.0,43.0,5
2009-05-22,18.5,0.0,39.0,5
2009-05-23,17.1,0.0,53.0,5
2009-05-24,17.1,0.0,57.0,5
2009-05-25,11.8,0.0,99.0,5
2009-05-26,13.4,10.4,61.0,5
2009-05-27,10.7,0.4,81.0,5
2009-05-28,10.0,0.8,67.0,5
2009-05-29,11.1,1.0,60.0,5
2009-05-30,11.7,0.0,74.0,5
2009-05-31,14.3,0.0,42.0,5
2009-06-01,9.8,0.0,94.0,6
2009-06-02,11.8,7.2,82.0,6
2009-06-03,11.8,10.2,97.0,6
2009-06-04,11.6,8.8,81.0,6
2009-06-05,13.0,3.4,64.0,6
2009-06-06,8.1,0.0,94.0,6
2009-06-07,9.1,3.8,81.0,6
2009-06-08,6.9,0.8,89.0,6
2009-06-09,6.1,6.2,81.0,6
2009-06-10,5.4,3.0,90.0,6
2009-06-11,7.2,0.4,72.0,6
2009-06-12,6.5,0.2,76.0,6
2009-06-13,6.6,0.0,92.0,6
2009-06-14,12.3,0.0,60.0,6
2009-06-15,12.4,0.2,64.0,6
2009-06-16,11.5,0.0,64.0,6
2009-06-17,12.2,0.2,58.0,6
2009-06-18,11.5,0.2,59.0,6
2009-06-19,12.5,0.2,65.0,6
2009-06-20,10.2,0.0,82.0,6
2009-06-21,10.8,2.6,84.0,6
2009-06-22,13.2,0.6,73.0,6
2009-06-23,9.9,0.4,99.0,6
2009-06-24,12.2,8.0,69.0,6
2009-06-25,8.1,0.0,100.0,6
2009-06-26,11.6,0.4,70.0,6
2009-06-27,10.7,0.0,73.0,6
2009-06-28,10.4,0.0,73.0,6
2009-06-29,12.6,0.4,77.0,6
2009-06-30,13.7,1.0,70.0,6
2009-07-01,10.6,7.0,70.0,7
2009-07-02,8.6,1.6,76.0,7
2009-07-03,8.7,10.8,66.0,7
2009-07-04,9.0,4.0,94.0,7
2009-07-05,8.2,4.0,75.0,7
2009-07-06,9.3,0.2,81.0,7
2009-07-07,11.1,0.6,58.0,7
2009-07-08,10.1,0.0,63.0,7
2009-07-09,11.8,0.0,59.0,7
2009-07-10,9.2,0.2,75.0,7
2009-07-11,8.2,1.8,94.0,7
2009-07-12,10.9,17.8,73.0,7
2009-07-13,7.4,1.0,94.0,7
2009-07-14,7.7,3.4,89.0,7
2009-07-15,8.7,0.4,66.0,7
2009-07-16,10.5,0.0,59.0,7
2009-07-17,9.5,0.2,64.0,7
2009-07-18,8.5,0.2,77.0,7
2009-07-19,11.4,0.0,82.0,7
2009-07-20,13.8,0.0,48.0,7
2009-07-21,11.0,0.2,57.0,7
2009-07-22,7.6,0.0,98.0,7
2009-07-23,9.5,4.2,59.0,7
2009-07-24,9.3,0.0,60.0,7
2009-07-25,9.6,0.0,61.0,7
2009-07-26,9.8,0.0,59.0,7
2009-07-27,8.9,0.2,92.0,7
2009-07-28,10.4,3.2,78.0,7
2009-07-29,10.7,1.2,79.0,7
2009-07-30,9.9,0.8,89.0,7
2009-07-31,11.1,4.2,67.0,7
2009-08-01,10.8,1.0,79.0,8
2009-08-02,9.8,4.0,76.0,8
2009-08-03,9.2,1.8,62.0,8
2009-08-04,11.0,0.0,73.0,8
2009-08-05,11.0,2.8,71.0,8
2009-08-06,12.1,0.0,65.0,8
2009-08-07,9.8,2.6,50.0,8
2009-08-08,10.1,0.6,57.0,8
2009-08-09,8.3,0.0,56.0,8
2009-08-10,9.9,2.0,58.0,8
2009-08-11,12.4,0.4,64.0,8
2009-08-12,10.9,0.2,79.0,8
2009-08-13,13.9,0.0,63.0,8
2009-08-14,12.9,0.0,70.0,8
2009-08-15,14.8,0.8,58.0,8
2009-08-16,11.7,1.2,62.0,8
2009-08-17,11.0,5.0,52.0,8
2009-08-18,12.4,0.0,66.0,8
2009-08-19,12.8,0.0,58.0,8
2009-08-20,13.7,1.2,70.0,8
2009-08-21,9.1,2.2,64.0,8
2009-08-22,10.4,2.2,58.0,8
2009-08-23,14.6,0.4,62.0,8
2009-08-24,9.7,0.8,76.0,8
2009-08-25,8.3,11.2,79.0,8
2009-08-26,11.6,6.8,62.0,8
2009-08-27,12.1,0.0,63.0,8
2009-08-28,14.1,0.0,66.0,8
2009-08-29,10.1,5.2,90.0,8
2009-08-30,10.4,10.8,69.0,8
2009-08-31,11.2,1.6,89.0,8
2009-09-01,10.9,2.0,51.0,9
2009-09-02,14.0,0.4,57.0,9
2009-09-03,14.7,0.0,57.0,9
2009-09-04,6.5,0.2,98.0,9
2009-09-05,11.3,4.0,61.0,9
2009-09-06,12.7,0.0,56.0,9
2009-09-07,10.1,0.8,93.0,9
2009-09-08,9.1,6.2,82.0,9
2009-09-09,9.5,1.0,63.0,9
2009-09-10,10.1,0.0,68.0,9
2009-09-11,18.4,0.0,39.0,9
2009-09-12,24.0,0.0,28.0,9
2009-09-13,14.2,0.0,56.0,9
2009-09-14,11.2,0.6,47.0,9
2009-09-15,14.8,0.0,44.0,9
2009-09-16,15.9,0.0,44.0,9
2009-09-17,11.9,5.8,98.0,9
2009-09-18,16.1,9.4,53.0,9
2009-09-19,14.6,0.0,81.0,9
2009-09-20,13.3,5.6,55.0,9
2009-09-21,13.7,0.0,60.0,9
2009-09-22,14.6,25.8,72.0,9
2009-09-23,12.3,0.8,77.0,9
2009-09-24,14.8,0.8,61.0,9
2009-09-25,8.8,4.8,86.0,9
2009-09-26,6.5,15.8,89.0,9
2009-09-27,8.4,4.8,68.0,9
2009-09-28,10.6,1.0,57.0,9
2009-09-29,14.7,0.0,60.0,9
2009-09-30,20.2,0.0,35.0,9
2009-10-01,13.0,0.0,64.0,10
2009-10-02,10.1,0.0,56.0,10
2009-10-03,11.9,0.0,62.0,10
2009-10-04,14.9,0.0,57.0,10
2009-10-05,12.6,0.0,65.0,10
2009-10-06,7.7,0.2,71.0,10
2009-10-07,9.5,5.0,69.0,10
2009-10-08,11.2,2.4,55.0,10
2009-10-09,12.4,0.0,61.0,10
2009-10-10,15.7,0.0,45.0,10
2009-10-11,17.3,0.0,36.0,10
2009-10-12,11.8,0.4,78.0,10
2009-10-13,10.0,4.4,79.0,10
2009-10-14,12.2,6.2,67.0,10
2009-10-15,8.1,4.0,77.0,10
2009-10-16,10.9,2.8,92.0,10
2009-10-17,10.6,3.6,71.0,10
2009-10-18,10.6,0.0,62.0,10
2009-10-19,17.1,0.0,58.0,10
2009-10-20,23.4,0.0,36.0,10
2009-10-21,15.4,0.0,51.0,10
2009-10-22,17.6,0.0,45.0,10
2009-10-23,15.4,0.0,55.0,10
2009-10-24,18.5,0.0,49.0,10
2009-10-25,11.5,0.0,57.0,10
2009-10-26,15.2,0.0,48.0,10
2009-10-27,20.1,0.0,47.0,10
2009-10-28,22.0,0.0,50.0,10
2009-10-29,26.1,1.4,46.0,10
2009-10-30,23.1,0.2,63.0,10
2009-10-31,28.5,1.2,48.0,10
2009-11-01,23.6,0.0,55.0,11
2009-11-02,26.3,0.0,39.0,11
2009-11-03,15.4,0.6,66.0,11
2009-11-04,12.0,0.4,67.0,11
2009-11-05,15.0,0.2,55.0,11
2009-11-06,23.1,0.2,33.0,11
2009-11-07,26.9,0.0,37.0,11
2009-11-08,27.7,0.0,30.0,11
2009-11-09,30.0,0.0,26.0,11
2009-11-10,32.5,0.0,23.0,11
2009-11-11,32.4,0.0,28.0,11
2009-11-12,28.6,0.0,28.0,11
2009-11-13,28.0,0.0,26.0,11
2009-11-14,29.9,0.0,26.0,11
2009-11-15,29.8,0.0,18.0,11
2009-11-16,20.0,0.0,48.0,11
2009-11-17,22.0,0.0,41.0,11
2009-11-18,28.9,0.0,24.0,11
2009-11-19,31.8,0.0,19.0,11
2009-11-20,24.7,0.0,41.0,11
2009-11-21,18.9,1.8,98.0,11
2009-11-22,14.2,44.4,87.0,11
2009-11-23,18.1,17.2,42.0,11
2009-11-24,23.5,0.2,27.0,11
2009-11-25,27.9,0.0,30.0,11
2009-11-26,19.2,17.2,93.0,11
2009-11-27,23.6,2.6,60.0,11
2009-11-28,12.9,12.2,98.0,11
2009-11-29,14.3,15.0,72.0,11
2009-11-30,16.1,1.0,54.0,11
2009-12-01,17.5,0.4,48.0,12
2009-12-02,23.4,0.0,29.0,12
2009-12-03,19.9,0.0,61.0,12
2009-12-04,19.6,0.0,32.0,12
2009-12-05,17.1,0.0,53.0,12
2009-12-06,22.1,0.0,38.0,12
2009-12-07,18.9,0.0,47.0,12
2009-12-08,13.4,10.0,70.0,12
2009-12-09,19.0,3.2,41.0,12
2009-12-10,14.7,0.0,72.0,12
2009-12-11,15.6,1.6,43.0,12
2009-12-12,18.0,0.0,57.0,12
2009-12-13,17.4,0.6,65.0,12
2009-12-14,20.7,0.2,43.0,12
2009-12-15,27.7,0.0,13.0,12
2009-12-16,32.5,0.0,18.0,12
2009-12-17,17.2,0.0,98.0,12
2009-12-18,20.1,11.8,41.0,12
2009-12-19,16.4,0.0,55.0,12
2009-12-20,20.8,0.2,37.0,12
2009-12-21,26.1,0.0,28.0,12
2009-12-22,26.0,0.0,32.0,12
2009-12-23,34.4,0.0,18.0,12
2009-12-24,22.9,0.0,59.0,12
2009-12-25,18.5,4.0,43.0,12
2009-12-26,20.2,0.0,45.0,12
2009-12-27,23.1,0.0,43.0,12
2009-12-28,26.3,0.0,31.0,12
2009-12-29,25.6,0.0,34.0,12
2009-12-30,32.8,0.0,30.0,12
2009-12-31,32.3,0.0,35.0,12
2010-01-01,21.6,17.8,86.0,1
2010-01-02,18.2,1.4,48.0,1
2010-01-03,15.9,0.2,53.0,1
2010-01-04,25.1,0.0,31.0,1
2010-01-05,27.2,0.0,36.0,1
2010-01-06,21.9,0.0,33.0,1
2010-01-07,24.2,0.0,36.0,1
2010-01-08,30.8,0.0,23.0,1
2010-01-09,36.0,0.0,11.0,1
2010-01-10,36.7,0.0,18.0,1
2010-01-11,38.3,0.0,18.0,1
2010-01-12,21.7,0.0,73.0,1
2010-01-13,17.3,3.4,48.0,1
2010-01-14,21.1,0.0,40.0,1
2010-01-15,27.4,0.0,20.0,1
2010-01-16,26.0,0.0,31.0,1
2010-01-17,16.5,0.0,37.0,1
2010-01-18,15.8,1.8,52.0,1
2010-01-19,17.1,1.2,51.0,1
2010-01-20,26.2,0.0,31.0,1
2010-01-21,29.4,0.0,27.0,1
2010-01-22,32.8,0.0,13.0,1
2010-01-23,20.4,0.0,36.0,1
2010-01-24,24.2,0.0,30.0,1
2010-01-25,25.9,0.0,25.0,1
2010-01-26,27.5,0.0,28.0,1
2010-01-27,21.7,0.0,34.0,1
2010-01-28,25.7,0.0,34.0,1
2010-01-29,21.2,0.0,40.0,1
2010-01-30,30.1,0.0,26.0,1
2010-01-31,24.8,0.0,53.0,1
2010-02-01,24.4,0.0,35.0,2
2010-02-02,32.2,0.0,21.0,2
2010-02-03,30.2,0.0,27.0,2
2010-02-04,19.7,0.0,99.0,2
2010-02-05,20.1,5.4,49.0,2
2010-02-06,20.6,0.0,59.0,2
2010-02-07,30.5,0.0,31.0,2
2010-02-08,32.8,0.0,25.0,2
2010-02-09,31.9,0.0,32.0,2
2010-02-10,21.0,0.2,68.0,2
2010-02-11,20.8,14.4,99.0,2
2010-02-12,19.7,5.4,63.0,2
2010-02-13,21.0,0.2,54.0,2
2010-02-14,23.4,0.0,53.0,2
2010-02-15,21.8,0.0,56.0,2
2010-02-16,24.8,0.0,36.0,2
2010-02-17,25.1,0.0,33.0,2
2010-02-18,25.0,0.0,35.0,2
2010-02-19,28.7,0.0,31.0,2
2010-02-20,30.3,0.0,24.0,2
2010-02-21,31.3,0.0,24.0,2
2010-02-22,23.5,0.0,36.0,2
2010-02-23,21.2,0.4,38.0,2
2010-02-24,23.2,0.0,28.0,2
2010-02-25,27.1,0.0,34.0,2
2010-02-26,29.4,0.0,31.0,2
2010-02-27,17.0,0.0,82.0,2
2010-02-28,17.8,0.0,40.0,2
2010-03-01,17.2,0.0,45.0,3
2010-03-02,21.0,0.0,42.0,3
2010-03-03,27.1,0.0,29.0,3
2010-03-04,27.0,0.0,36.0,3
2010-03-05,19.1,0.0,99.0,3
2010-03-06,18.2,33.4,95.0,3
2010-03-07,18.5,20.0,85.0,3
2010-03-08,14.0,36.4,83.0,3
2010-03-09,13.7,11.8,58.0,3
2010-03-10,13.5,1.2,63.0,3
2010-03-11,18.1,0.0,53.0,3
2010-03-12,21.8,0.0,43.0,3
2010-03-13,22.2,0.0,38.0,3
2010-03-14,23.2,0.0,36.0,3
2010-03-15,24.9,0.0,35.0,3
2010-03-16,27.1,0.0,38.0,3
2010-03-17,27.7,0.0,40.0,3
2010-03-18,27.6,0.0,33.0,3
2010-03-19,24.2,0.0,57.0,3
2010-03-20,23.2,0.2,34.0,3
2010-03-21,20.5,0.0,47.0,3
2010-03-22,18.4,0.0,44.0,3
2010-03-23,20.3,0.0,51.0,3
2010-03-24,20.8,0.0,56.0,3
2010-03-25,26.1,0.2,39.0,3
2010-03-26,21.7,0.0,43.0,3
2010-03-27,19.8,0.8,70.0,3
2010-03-28,21.683390318009746,0.0,52.0,3
2010-03-29,19.9,12.6,65.0,3
2010-03-30,17.8,0.6,54.0,3
2010-03-31,21.4,0.0,47.0,3
2010-04-01,18.1,0.0,54.0,4
2010-04-02,15.3,0.2,72.0,4
2010-04-03,18.9,0.0,58.0,4
2010-04-04,20.3,0.0,52.0,4
2010-04-05,22.2,0.2,46.0,4
2010-04-06,19.3,0.0,53.0,4
2010-04-07,18.7,35.6,65.0,4
2010-04-08,17.1,0.0,66.0,4
2010-04-09,13.6,0.0,96.0,4
2010-04-10,17.6,6.6,66.0,4
2010-04-11,9.8,1.0,76.0,4
2010-04-12,11.9,0.8,66.0,4
2010-04-13,12.9,0.0,67.0,4
2010-04-14,12.5,0.0,76.0,4
2010-04-15,14.7,0.2,73.0,4
2010-04-16,20.1,0.0,46.0,4
2010-04-17,22.4,0.2,46.0,4
2010-04-18,22.4,0.0,48.0,4
2010-04-19,22.7,0.0,50.0,4
2010-04-20,24.1,0.0,47.0,4
2010-04-21,22.8,0.8,57.0,4
2010-04-22,23.5,0.8,56.0,4
2010-04-23,18.0,1.2,78.0,4
2010-04-24,13.0,4.2,86.0,4
2010-04-25,13.4,2.2,60.0,4
2010-04-26,14.3,0.0,57.0,4
2010-04-27,11.1,0.0,77.0,4
2010-04-28,13.5,0.4,75.0,4
2010-04-29,12.3,3.2,79.0,4
2010-04-30,12.5,0.6,72.0,4
2010-05-01,15.9,0.2,66.0,5
2010-05-02,14.7,0.0,66.0,5
2010-05-03,17.5,0.0,57.0,5
2010-05-04,10.0,0.0,99.0,5
2010-05-05,10.9,7.4,61.0,5
2010-05-06,13.5,1.0,61.0,5
2010-05-07,14.6,0.0,83.0,5
2010-05-08,15.7,1.6,60.0,5
2010-05-09,16.9,0.0,62.0,5
2010-05-10,17.0,0.0,51.0,5
2010-05-11,9.0,3.0,67.0,5
2010-05-12,10.0,1.0,74.0,5
2010-05-13,10.6,0.6,85.0,5
2010-05-14,10.9,0.2,76.0,5
2010-05-15,15.3,0.0,61.0,5
2010-05-16,13.5,0.0,63.0,5
2010-05-17,15.4,0.0,45.0,5
2010-05-18,14.9,0.0,45.0,5
2010-05-19,14.8,0.0,53.0,5
2010-05-20,14.3,0.0,60.0,5
2010-05-21,11.2,0.2,62.0,5
2010-05-22,11.2,0.0,50.0,5
2010-05-23,12.2,0.0,52.0,5
2010-05-24,11.1,0.0,80.0,5
2010-05-25,11.1,3.4,99.0,5
2010-05-26,14.0,4.0,74.0,5
2010-05-27,13.0,0.0,75.0,5
2010-05-28,11.4,0.8,96.0,5
2010-05-29,11.6,8.4,85.0,5
2010-05-30,13.2,1.4,72.0,5
2010-05-31,12.4,0.0,65.0,5
2010-06-01,12.5,0.0,68.0,6
2010-06-02,13.1,0.0,61.0,6
2010-06-03,13.3,0.0,59.0,6
2010-06-04,12.2,0.2,61.0,6
2010-06-05,9.2,0.2,94.0,6
2010-06-06,11.2,2.4,66.0,6
2010-06-07,8.2,0.0,81.0,6
2010-06-08,8.7,0.4,73.0,6
2010-06-09,6.1,1.8,90.0,6
2010-06-10,9.9,2.4,77.0,6
2010-06-11,8.3,0.8,98.0,6
2010-06-12,8.9,1.8,71.0,6
2010-06-13,8.3,0.0,64.0,6
2010-06-14,10.1,0.0,58.0,6
2010-06-15,8.7,0.0,60.0,6
2010-06-16,9.4,0.0,98.0,6
2010-06-17,8.3,4.4,79.0,6
2010-06-18,10.5,5.2,81.0,6
2010-06-19,11.1,0.8,68.0,6
2010-06-20,10.6,0.6,98.0,6
2010-06-21,11.5,1.2,58.0,6
2010-06-22,11.8,0.0,59.0,6
2010-06-23,11.0,0.0,74.0,6
2010-06-24,11.3,0.0,82.0,6
2010-06-25,8.8,7.4,98.0,6
2010-06-26,8.1,5.0,78.0,6
2010-06-27,8.4,1.8,65.0,6
2010-06-28,7.2,0.2,68.0,6
2010-06-29,4.6,0.8,99.0,6
2010-06-30,8.1,6.2,79.0,6
2010-07-01,7.0,0.8,99.0,7
2010-07-02,7.6,0.2,82.0,7
2010-07-03,10.6,2.2,68.0,7
2010-07-04,8.4,0.8,75.0,7
2010-07-05,7.1,0.0,69.0,7
2010-07-06,8.8,0.0,55.0,7
2010-07-07,8.9,0.0,98.0,7
2010-07-08,10.5,0.2,54.0,7
2010-07-09,10.9,0.0,64.0,7
2010-07-10,8.4,0.0,99.0,7
2010-07-11,10.7,7.2,79.0,7
2010-07-12,9.6,0.2,96.0,7
2010-07-13,10.8,0.0,81.0,7
2010-07-14,6.9,7.4,96.0,7
2010-07-15,8.9,11.0,82.0,7
2010-07-16,9.5,0.4,69.0,7
2010-07-17,7.6,0.0,78.0,7
2010-07-18,7.2,0.0,98.0,7
2010-07-19,9.2,4.8,60.0,7
2010-07-20,7.6,0.0,90.0,7
2010-07-21,9.2,0.4,78.0,7
2010-07-22,9.2,0.4,99.0,7
2010-07-23,9.9,0.2,77.0,7
2010-07-24,8.8,0.0,73.0,7
2010-07-25,12.0,0.0,66.0,7
2010-07-26,10.3,0.2,62.0,7
2010-07-27,11.7,0.2,62.0,7
2010-07-28,8.9,0.0,97.0,7
2010-07-29,10.1,4.4,84.0,7
2010-07-30,11.6,3.4,88.0,7
2010-07-31,11.3,10.6,65.0,7
2010-08-01,4.8,7.2,98.0,8
2010-08-02,11.1,21.0,69.0,8
2010-08-03,8.0,0.2,89.0,8
2010-08-04,6.7,0.6,98.0,8
2010-08-05,7.6,9.0,89.0,8
2010-08-06,9.2,1.8,72.0,8
2010-08-07,8.5,0.0,68.0,8
2010-08-08,9.8,0.0,65.0,8
2010-08-09,11.5,0.2,58.0,8
2010-08-10,7.0,4.6,98.0,8
2010-08-11,8.5,6.4,98.0,8
2010-08-12,8.6,49.6,98.0,8
2010-08-13,9.7,4.6,75.0,8
2010-08-14,7.8,0.0,98.0,8
2010-08-15,9.5,9.6,98.0,8
2010-08-16,7.2,9.2,63.0,8
2010-08-17,8.8,1.0,64.0,8
2010-08-18,6.2,0.0,98.0,8
2010-08-19,8.2,6.6,82.0,8
2010-08-20,7.7,5.2,75.0,8
2010-08-21,10.4,0.2,63.0,8
2010-08-22,11.1,0.4,54.0,8
2010-08-23,9.1,0.0,69.0,8
2010-08-24,7.1,2.8,98.0,8
2010-08-25,6.8,9.8,88.0,8
2010-08-26,9.2,4.0,80.0,8
2010-08-27,6.9,3.8,84.0,8
2010-08-28,11.0,2.8,73.0,8
2010-08-29,11.1,0.4,60.0,8
2010-08-30,11.8,0.0,64.0,8
2010-08-31,10.3,0.0,79.0,8
2010-09-01,9.9,9.4,90.0,9
2010-09-02,8.5,2.2,88.0,9
2010-09-03,11.2,0.6,76.0,9
2010-09-04,11.8,46.0,99.0,9
2010-09-05,11.1,18.4,69.0,9
2010-09-06,9.4,1.0,72.0,9
2010-09-07,12.0,4.8,55.0,9
2010-09-08,11.3,0.2,62.0,9
2010-09-09,13.4,1.4,76.0,9
2010-09-10,10.6,10.6,64.0,9
2010-09-11,13.1,0.2,61.0,9
2010-09-12,12.5,0.0,70.0,9
2010-09-13,10.9,0.2,83.0,9
2010-09-14,12.0,0.0,59.0,9
2010-09-15,9.1,0.0,98.0,9
2010-09-16,8.4,1.2,65.0,9
2010-09-17,9.7,1.0,71.0,9
2010-09-18,9.6,0.2,92.0,9
2010-09-19,11.0,2.2,75.0,9
2010-09-20,11.0,0.6,89.0,9
2010-09-21,10.7,0.2,75.0,9
2010-09-22,10.1,0.0,70.0,9
2010-09-23,9.7,0.0,72.0,9
2010-09-24,12.0,0.0,67.0,9
2010-09-25,14.6,0.0,58.0,9
2010-09-26,16.5,0.2,51.0,9
2010-09-27,9.7,0.2,89.0,9
2010-09-28,9.6,2.8,60.0,9
2010-09-29,9.7,3.8,55.0,9
2010-09-30,10.0,0.4,59.0,9
2010-10-01,14.2,0.0,47.0,10
2010-10-02,18.0,0.0,45.0,10
2010-10-03,19.3,0.0,53.0,10
2010-10-04,19.3,0.0,67.0,10
2010-10-05,19.1,0.0,53.0,10
2010-10-06,16.0,0.0,98.0,10
2010-10-07,10.8,3.8,51.0,10
2010-10-08,12.8,0.0,66.0,10
2010-10-09,12.6,0.2,66.0,10
2010-10-10,20.3,0.0,48.0,10
2010-10-11,18.6,0.0,58.0,10
2010-10-12,19.3,0.0,74.0,10
2010-10-13,13.1,12.6,99.0,10
2010-10-14,16.1,0.6,57.0,10
2010-10-15,5.6,15.0,98.0,10
2010-10-16,8.2,11.8,82.0,10
2010-10-17,10.7,2.2,79.0,10
2010-10-18,12.0,0.0,64.0,10
2010-10-19,14.6,0.2,58.0,10
2010-10-20,17.4,0.2,49.0,10
2010-10-21,19.6,0.0,43.0,10
2010-10-22,23.2,0.0,47.0,10
2010-10-23,12.5,2.2,60.0,10
2010-10-24,14.5,0.2,57.0,10
2010-10-25,17.6,0.2,44.0,10
2010-10-26,17.3,0.0,51.0,10
2010-10-27,14.4,1.4,53.0,10
2010-10-28,18.6,0.0,48.0,10
